line,departure_name,departure_time,arrival_time,arrival_name,distance,pause,rotation_id,vehicle_type
LINE_6,S_16,2022-03-11 05:25:00,2022-03-11 05:34:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 05:34:00,2022-03-11 05:43:00,S_16,5139,23,4426848,CKB
LINE_6,S_16,2022-03-11 06:06:00,2022-03-11 06:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 06:15:00,2022-03-11 06:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 06:26:00,2022-03-11 06:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 06:35:00,2022-03-11 06:44:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 06:46:00,2022-03-11 06:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 06:55:00,2022-03-11 07:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 07:06:00,2022-03-11 07:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 07:15:00,2022-03-11 07:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 07:26:00,2022-03-11 07:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 07:35:00,2022-03-11 07:44:00,S_16,5139,22,4426848,CKB
LINE_6,S_16,2022-03-11 08:06:00,2022-03-11 08:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 08:15:00,2022-03-11 08:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 08:26:00,2022-03-11 08:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 08:35:00,2022-03-11 08:44:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 08:46:00,2022-03-11 08:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 08:55:00,2022-03-11 09:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 09:06:00,2022-03-11 09:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 09:15:00,2022-03-11 09:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 09:26:00,2022-03-11 09:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 09:35:00,2022-03-11 09:44:00,S_16,5139,22,4426848,CKB
LINE_6,S_16,2022-03-11 10:06:00,2022-03-11 10:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 10:15:00,2022-03-11 10:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 10:26:00,2022-03-11 10:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 10:35:00,2022-03-11 10:44:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 10:46:00,2022-03-11 10:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 10:55:00,2022-03-11 11:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 11:06:00,2022-03-11 11:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 11:15:00,2022-03-11 11:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 11:26:00,2022-03-11 11:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 11:35:00,2022-03-11 11:44:00,S_16,5139,22,4426848,CKB
LINE_6,S_16,2022-03-11 12:06:00,2022-03-11 12:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 12:15:00,2022-03-11 12:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 12:26:00,2022-03-11 12:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 12:35:00,2022-03-11 12:44:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 12:46:00,2022-03-11 12:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 12:55:00,2022-03-11 13:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 13:06:00,2022-03-11 13:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 13:15:00,2022-03-11 13:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 13:26:00,2022-03-11 13:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 13:35:00,2022-03-11 13:44:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 13:46:00,2022-03-11 13:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 13:55:00,2022-03-11 14:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 14:06:00,2022-03-11 14:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 14:15:00,2022-03-11 14:24:00,S_16,5139,22,4426848,CKB
LINE_6,S_16,2022-03-11 14:46:00,2022-03-11 14:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 14:55:00,2022-03-11 15:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 15:06:00,2022-03-11 15:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 15:15:00,2022-03-11 15:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 15:26:00,2022-03-11 15:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 15:35:00,2022-03-11 15:44:00,S_16,5139,22,4426848,CKB
LINE_6,S_16,2022-03-11 16:06:00,2022-03-11 16:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 16:15:00,2022-03-11 16:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 16:26:00,2022-03-11 16:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 16:35:00,2022-03-11 16:44:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 16:46:00,2022-03-11 16:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 16:55:00,2022-03-11 17:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 17:06:00,2022-03-11 17:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 17:15:00,2022-03-11 17:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 17:26:00,2022-03-11 17:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 17:35:00,2022-03-11 17:44:00,S_16,5139,22,4426848,CKB
LINE_6,S_16,2022-03-11 18:06:00,2022-03-11 18:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 18:15:00,2022-03-11 18:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 18:26:00,2022-03-11 18:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 18:35:00,2022-03-11 18:44:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 18:46:00,2022-03-11 18:55:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 18:55:00,2022-03-11 19:04:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 19:06:00,2022-03-11 19:15:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 19:15:00,2022-03-11 19:24:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 19:26:00,2022-03-11 19:35:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 19:35:00,2022-03-11 19:44:00,S_16,5139,21,4426848,CKB
LINE_6,S_16,2022-03-11 20:05:00,2022-03-11 20:14:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 20:14:00,2022-03-11 20:23:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 20:25:00,2022-03-11 20:34:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 20:34:00,2022-03-11 20:43:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 20:45:00,2022-03-11 20:54:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 20:54:00,2022-03-11 21:03:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 21:05:00,2022-03-11 21:14:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 21:14:00,2022-03-11 21:23:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 21:25:00,2022-03-11 21:34:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 21:34:00,2022-03-11 21:43:00,S_16,5139,22,4426848,CKB
LINE_6,S_16,2022-03-11 22:05:00,2022-03-11 22:14:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 22:14:00,2022-03-11 22:23:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 22:25:00,2022-03-11 22:34:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 22:34:00,2022-03-11 22:43:00,S_16,5139,2,4426848,CKB
LINE_6,S_16,2022-03-11 22:45:00,2022-03-11 22:54:00,S_17,4781,0,4426848,CKB
LINE_6,S_17,2022-03-11 22:54:00,2022-03-11 23:03:00,S_16,5139,0,4426848,CKB
LINE_6,S_16,2022-03-11 23:03:00,2022-03-11 23:03:00,DEPS_1,0.06,0,4426848,CKB
LINE_9,DEPS_23,2022-03-11 05:15:00,2022-03-11 06:01:00,S_22,17.9,0,4317628,VDL
LINE_9,S_22,2022-03-11 06:01:00,2022-03-11 06:15:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 06:23:00,2022-03-11 06:37:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 06:41:00,2022-03-11 06:55:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 07:03:00,2022-03-11 07:17:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 07:21:00,2022-03-11 07:35:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 07:43:00,2022-03-11 07:57:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 08:01:00,2022-03-11 08:15:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 08:23:00,2022-03-11 08:37:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 08:41:00,2022-03-11 08:55:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 09:03:00,2022-03-11 09:17:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 09:21:00,2022-03-11 09:35:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 09:43:00,2022-03-11 09:57:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 10:01:00,2022-03-11 10:15:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 10:23:00,2022-03-11 10:37:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 10:41:00,2022-03-11 10:55:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 11:03:00,2022-03-11 11:17:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 11:21:00,2022-03-11 11:35:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 11:43:00,2022-03-11 11:57:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 12:01:00,2022-03-11 12:15:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 12:23:00,2022-03-11 12:37:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 12:41:00,2022-03-11 12:55:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 13:03:00,2022-03-11 13:17:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 13:21:00,2022-03-11 13:35:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 13:43:00,2022-03-11 13:57:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 14:01:00,2022-03-11 14:15:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 14:23:00,2022-03-11 14:37:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 14:41:00,2022-03-11 14:55:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 15:03:00,2022-03-11 15:17:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 15:21:00,2022-03-11 15:35:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 15:43:00,2022-03-11 15:57:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 16:01:00,2022-03-11 16:15:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 16:23:00,2022-03-11 16:37:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 16:41:00,2022-03-11 16:55:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 17:03:00,2022-03-11 17:17:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 17:21:00,2022-03-11 17:35:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 17:43:00,2022-03-11 17:57:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 18:01:00,2022-03-11 18:15:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 18:23:00,2022-03-11 18:37:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 18:41:00,2022-03-11 18:55:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 19:03:00,2022-03-11 19:17:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 19:21:00,2022-03-11 19:35:00,S_22,4637,8,4317628,VDL
LINE_9,S_22,2022-03-11 19:43:00,2022-03-11 19:57:00,S_22,4637,4,4317628,VDL
LINE_9,S_22,2022-03-11 20:01:00,2022-03-11 20:14:00,S_22,4637,9,4317628,VDL
LINE_9,S_22,2022-03-11 20:23:00,2022-03-11 20:36:00,S_22,4637,0,4317628,VDL
LINE_9,S_22,2022-03-11 20:36:00,2022-03-11 21:15:00,DEPS_23,19.8,0,4317628,VDL
LINE_10,DEPS_1,2022-03-11 04:56:00,2022-03-11 04:56:00,S_24,0.06,18,4425671,CKB
LINE_10,S_24,2022-03-11 05:14:00,2022-03-11 05:20:00,S_25,3.29,0,4425671,CKB
LINE_10,S_25,2022-03-11 05:20:00,2022-03-11 05:24:00,S_24,2954,20,4425671,CKB
LINE_10,S_24,2022-03-11 05:44:00,2022-03-11 05:50:00,S_25,3.29,0,4425671,CKB
LINE_10,S_25,2022-03-11 05:50:00,2022-03-11 05:54:00,S_24,2954,5,4425671,CKB
LINE_10,S_24,2022-03-11 05:59:00,2022-03-11 06:06:00,S_25,3.29,2,4425671,CKB
LINE_10,S_25,2022-03-11 06:08:00,2022-03-11 06:13:00,S_24,2954,19,4425671,CKB
LINE_10,S_24,2022-03-11 06:32:00,2022-03-11 06:39:00,S_25,3.29,1,4425671,CKB
LINE_10,S_25,2022-03-11 06:40:00,2022-03-11 06:45:00,S_24,2954,7,4425671,CKB
LINE_10,S_24,2022-03-11 06:52:00,2022-03-11 06:59:00,S_25,3.29,1,4425671,CKB
LINE_10,S_25,2022-03-11 07:00:00,2022-03-11 07:05:00,S_24,2954,7,4425671,CKB
LINE_10,S_24,2022-03-11 07:12:00,2022-03-11 07:19:00,S_25,3.29,1,4425671,CKB
LINE_10,S_25,2022-03-11 07:20:00,2022-03-11 07:25:00,S_24,2954,7,4425671,CKB
LINE_10,S_24,2022-03-11 07:32:00,2022-03-11 07:39:00,S_25,3.29,1,4425671,CKB
LINE_10,S_25,2022-03-11 07:40:00,2022-03-11 07:45:00,S_24,2954,295,4425671,CKB
LINE_10,S_24,2022-03-11 12:40:00,2022-03-11 12:47:00,S_25,3.29,2,4425671,CKB
LINE_10,S_25,2022-03-11 12:49:00,2022-03-11 12:54:00,S_24,2954,46,4425671,CKB
LINE_10,S_24,2022-03-11 13:40:00,2022-03-11 13:47:00,S_25,3.29,2,4425671,CKB
LINE_10,S_25,2022-03-11 13:49:00,2022-03-11 13:54:00,S_24,2954,434,4425671,CKB
LINE_10,S_24,2022-03-11 21:08:00,2022-03-11 21:08:00,DEPS_1,0.06,0,4425671,CKB
LINE_11,DEPS_1,2022-03-11 07:20:00,2022-03-11 07:20:00,OPPS_26,0.06,0,4448153,CKB
LINE_11,OPPS_26,2022-03-11 07:20:00,2022-03-11 07:50:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 08:00:00,2022-03-11 08:30:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 08:40:00,2022-03-11 09:10:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 09:20:00,2022-03-11 09:50:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 10:00:00,2022-03-11 10:30:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 10:40:00,2022-03-11 11:10:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 11:20:00,2022-03-11 11:50:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 12:00:00,2022-03-11 12:30:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 12:40:00,2022-03-11 13:10:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 13:20:00,2022-03-11 13:50:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 14:00:00,2022-03-11 14:30:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 14:40:00,2022-03-11 15:10:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 15:20:00,2022-03-11 15:50:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 16:00:00,2022-03-11 16:30:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 16:40:00,2022-03-11 17:10:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 17:20:00,2022-03-11 17:50:00,OPPS_26,9266,10,4448153,CKB
LINE_11,OPPS_26,2022-03-11 18:00:00,2022-03-11 18:30:00,OPPS_26,9266,0,4448153,CKB
LINE_11,OPPS_26,2022-03-11 18:30:00,2022-03-11 18:30:00,DEPS_1,0.06,0,4448153,CKB
LINE_12,DEPS_1,2022-03-11 07:10:00,2022-03-11 07:10:00,S_27,0.06,0,4733898,CKB
LINE_12,S_27,2022-03-11 07:10:00,2022-03-11 07:18:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 07:28:00,2022-03-11 07:40:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 07:40:00,2022-03-11 07:48:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 07:58:00,2022-03-11 08:10:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 08:10:00,2022-03-11 08:18:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 08:28:00,2022-03-11 08:40:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 08:40:00,2022-03-11 08:48:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 08:58:00,2022-03-11 09:10:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 09:10:00,2022-03-11 09:18:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 09:28:00,2022-03-11 09:40:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 09:40:00,2022-03-11 09:48:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 09:58:00,2022-03-11 10:10:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 10:10:00,2022-03-11 10:18:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 10:28:00,2022-03-11 10:40:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 10:40:00,2022-03-11 10:48:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 10:58:00,2022-03-11 11:10:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 11:10:00,2022-03-11 11:18:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 11:28:00,2022-03-11 11:40:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 11:40:00,2022-03-11 11:48:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 11:58:00,2022-03-11 12:10:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 12:10:00,2022-03-11 12:18:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 12:28:00,2022-03-11 12:40:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 12:40:00,2022-03-11 12:48:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 12:58:00,2022-03-11 13:10:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 13:10:00,2022-03-11 13:18:00,OPPS_28,2169,10,4733898,CKB
LINE_12,OPPS_28,2022-03-11 13:28:00,2022-03-11 13:40:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 13:40:00,2022-03-11 13:48:00,OPPS_28,2169,8,4733898,CKB
LINE_12,OPPS_28,2022-03-11 13:56:00,2022-03-11 14:10:00,S_27,2952,0,4733898,CKB
LINE_12,S_27,2022-03-11 14:10:00,2022-03-11 14:19:00,OPPS_28,2169,14,4733898,CKB
LINE_12,OPPS_28,2022-03-11 14:33:00,2022-03-11 14:47:00,S_27,2952,3,4733898,CKB
LINE_12,S_27,2022-03-11 14:50:00,2022-03-11 14:59:00,OPPS_28,2169,14,4733898,CKB
LINE_12,OPPS_28,2022-03-11 15:13:00,2022-03-11 15:27:00,S_27,2952,3,4733898,CKB
LINE_12,S_27,2022-03-11 15:30:00,2022-03-11 15:39:00,OPPS_28,2169,14,4733898,CKB
LINE_12,OPPS_28,2022-03-11 15:53:00,2022-03-11 16:07:00,S_27,2952,3,4733898,CKB
LINE_12,S_27,2022-03-11 16:10:00,2022-03-11 16:19:00,OPPS_28,2169,14,4733898,CKB
LINE_12,OPPS_28,2022-03-11 16:33:00,2022-03-11 16:47:00,S_27,2952,3,4733898,CKB
LINE_12,S_27,2022-03-11 16:50:00,2022-03-11 16:59:00,OPPS_28,2169,14,4733898,CKB
LINE_12,OPPS_28,2022-03-11 17:13:00,2022-03-11 17:27:00,S_27,2952,3,4733898,CKB
LINE_12,S_27,2022-03-11 17:30:00,2022-03-11 17:39:00,OPPS_28,2169,13,4733898,CKB
LINE_12,OPPS_28,2022-03-11 17:52:00,2022-03-11 18:05:00,S_27,2952,5,4733898,CKB
LINE_12,S_27,2022-03-11 18:10:00,2022-03-11 18:18:00,OPPS_28,2169,0,4733898,CKB
LINE_12,OPPS_28,2022-03-11 18:18:00,2022-03-11 18:18:00,DEPS_1,0.06,0,4733898,CKB
LINE_12,DEPS_1,2022-03-11 14:13:00,2022-03-11 14:13:00,OPPS_28,0.06,0,4734203,CKB
LINE_12,OPPS_28,2022-03-11 14:13:00,2022-03-11 14:27:00,S_27,2952,3,4734203,CKB
LINE_12,S_27,2022-03-11 14:30:00,2022-03-11 14:39:00,OPPS_28,2169,14,4734203,CKB
LINE_12,OPPS_28,2022-03-11 14:53:00,2022-03-11 15:07:00,S_27,2952,3,4734203,CKB
LINE_12,S_27,2022-03-11 15:10:00,2022-03-11 15:19:00,OPPS_28,2169,14,4734203,CKB
LINE_12,OPPS_28,2022-03-11 15:33:00,2022-03-11 15:47:00,S_27,2952,3,4734203,CKB
LINE_12,S_27,2022-03-11 15:50:00,2022-03-11 15:59:00,OPPS_28,2169,14,4734203,CKB
LINE_12,OPPS_28,2022-03-11 16:13:00,2022-03-11 16:27:00,S_27,2952,3,4734203,CKB
LINE_12,S_27,2022-03-11 16:30:00,2022-03-11 16:39:00,OPPS_28,2169,14,4734203,CKB
LINE_12,OPPS_28,2022-03-11 16:53:00,2022-03-11 17:07:00,S_27,2952,3,4734203,CKB
LINE_12,S_27,2022-03-11 17:10:00,2022-03-11 17:19:00,OPPS_28,2169,14,4734203,CKB
LINE_12,OPPS_28,2022-03-11 17:33:00,2022-03-11 17:47:00,S_27,2952,3,4734203,CKB
LINE_12,S_27,2022-03-11 17:50:00,2022-03-11 17:59:00,OPPS_28,2169,14,4734203,CKB
LINE_12,OPPS_28,2022-03-11 18:13:00,2022-03-11 18:25:00,S_27,2952,0,4734203,CKB
LINE_12,S_27,2022-03-11 18:25:00,2022-03-11 18:25:00,DEPS_1,0.06,0,4734203,CKB
LINE_13,DEPS_1,2022-03-12 00:23:00,2022-03-12 00:23:00,S_29,0.06,0,4318160,CKB
LINE_13,S_29,2022-03-12 00:23:00,2022-03-12 00:30:00,OPPS_30,2577,9,4318160,CKB
LINE_14,OPPS_30,2022-03-12 00:39:00,2022-03-12 00:54:00,S_31,5937,9,4318160,CKB
LINE_14,S_31,2022-03-12 01:03:00,2022-03-12 01:17:00,OPPS_30,6.19,0,4318160,CKB
LINE_13,OPPS_30,2022-03-12 01:17:00,2022-03-12 01:23:00,S_29,2555,0,4318160,CKB
LINE_13,S_29,2022-03-12 01:23:00,2022-03-12 01:30:00,OPPS_30,2577,9,4318160,CKB
LINE_14,OPPS_30,2022-03-12 01:39:00,2022-03-12 01:54:00,S_31,5937,9,4318160,CKB
LINE_14,S_31,2022-03-12 02:03:00,2022-03-12 02:17:00,OPPS_30,6.19,0,4318160,CKB
LINE_13,OPPS_30,2022-03-12 02:17:00,2022-03-12 02:23:00,S_29,2555,0,4318160,CKB
LINE_13,S_29,2022-03-12 02:23:00,2022-03-12 02:30:00,OPPS_30,2577,9,4318160,CKB
LINE_14,OPPS_30,2022-03-12 02:39:00,2022-03-12 02:54:00,S_31,5937,9,4318160,CKB
LINE_14,S_31,2022-03-12 03:03:00,2022-03-12 03:17:00,OPPS_30,6.19,0,4318160,CKB
LINE_13,OPPS_30,2022-03-12 03:17:00,2022-03-12 03:23:00,S_29,2555,0,4318160,CKB
LINE_13,S_29,2022-03-12 03:23:00,2022-03-12 03:30:00,OPPS_30,2577,9,4318160,CKB
LINE_14,OPPS_30,2022-03-12 03:39:00,2022-03-12 03:54:00,S_31,5937,9,4318160,CKB
LINE_14,S_31,2022-03-12 04:03:00,2022-03-12 04:17:00,OPPS_30,6.19,0,4318160,CKB
LINE_13,OPPS_30,2022-03-12 04:17:00,2022-03-12 04:23:00,S_29,2555,0,4318160,CKB
LINE_13,S_29,2022-03-12 04:23:00,2022-03-12 04:30:00,OPPS_30,2577,9,4318160,CKB
LINE_14,OPPS_30,2022-03-12 04:39:00,2022-03-12 04:54:00,S_31,5937,9,4318160,CKB
LINE_14,S_31,2022-03-12 05:03:00,2022-03-12 05:17:00,OPPS_30,6.19,0,4318160,CKB
LINE_15,OPPS_30,2022-03-12 05:17:00,2022-03-12 05:38:00,S_33,12.0,28,4318160,CKB
LINE_15,S_33,2022-03-12 06:06:00,2022-03-12 06:11:00,OPPS_32,2936,16,4318160,CKB
LINE_15,OPPS_32,2022-03-12 06:27:00,2022-03-12 06:36:00,S_33,4343,10,4318160,CKB
